,Unnamed: 0,path,filename,speaker_id,keyword,num_channels,sample_rate,num_frames,duration_sec,path_normalized
1250,1250,/mnt/data/GSC/speech_commands_v0.02/backward/c50f55b8_nohash_12.wav,c50f55b8_nohash_12.wav,c50f55b8,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/c50f55b8_nohash_12.wav
1251,1251,/mnt/data/GSC/speech_commands_v0.02/backward/c50f55b8_nohash_13.wav,c50f55b8_nohash_13.wav,c50f55b8,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/c50f55b8_nohash_13.wav
1252,1252,/mnt/data/GSC/speech_commands_v0.02/backward/c50f55b8_nohash_14.wav,c50f55b8_nohash_14.wav,c50f55b8,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/c50f55b8_nohash_14.wav
1253,1253,/mnt/data/GSC/speech_commands_v0.02/backward/c50f55b8_nohash_15.wav,c50f55b8_nohash_15.wav,c50f55b8,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/c50f55b8_nohash_15.wav
1254,1254,/mnt/data/GSC/speech_commands_v0.02/backward/c50f55b8_nohash_16.wav,c50f55b8_nohash_16.wav,c50f55b8,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/c50f55b8_nohash_16.wav
1255,1255,/mnt/data/GSC/speech_commands_v0.02/backward/c50f55b8_nohash_17.wav,c50f55b8_nohash_17.wav,c50f55b8,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/c50f55b8_nohash_17.wav
1256,1256,/mnt/data/GSC/speech_commands_v0.02/backward/c50f55b8_nohash_18.wav,c50f55b8_nohash_18.wav,c50f55b8,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/c50f55b8_nohash_18.wav
1257,1257,/mnt/data/GSC/speech_commands_v0.02/backward/c50f55b8_nohash_19.wav,c50f55b8_nohash_19.wav,c50f55b8,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/c50f55b8_nohash_19.wav
1258,1258,/mnt/data/GSC/speech_commands_v0.02/backward/c50f55b8_nohash_2.wav,c50f55b8_nohash_2.wav,c50f55b8,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/c50f55b8_nohash_2.wav
1259,1259,/mnt/data/GSC/speech_commands_v0.02/backward/c50f55b8_nohash_20.wav,c50f55b8_nohash_20.wav,c50f55b8,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/c50f55b8_nohash_20.wav
1260,1260,/mnt/data/GSC/speech_commands_v0.02/backward/c50f55b8_nohash_21.wav,c50f55b8_nohash_21.wav,c50f55b8,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/c50f55b8_nohash_21.wav
1261,1261,/mnt/data/GSC/speech_commands_v0.02/backward/c50f55b8_nohash_22.wav,c50f55b8_nohash_22.wav,c50f55b8,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/c50f55b8_nohash_22.wav
1262,1262,/mnt/data/GSC/speech_commands_v0.02/backward/c50f55b8_nohash_3.wav,c50f55b8_nohash_3.wav,c50f55b8,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/c50f55b8_nohash_3.wav
1263,1263,/mnt/data/GSC/speech_commands_v0.02/backward/c50f55b8_nohash_4.wav,c50f55b8_nohash_4.wav,c50f55b8,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/c50f55b8_nohash_4.wav
1264,1264,/mnt/data/GSC/speech_commands_v0.02/backward/c50f55b8_nohash_5.wav,c50f55b8_nohash_5.wav,c50f55b8,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/c50f55b8_nohash_5.wav
1265,1265,/mnt/data/GSC/speech_commands_v0.02/backward/c50f55b8_nohash_6.wav,c50f55b8_nohash_6.wav,c50f55b8,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/c50f55b8_nohash_6.wav
1266,1266,/mnt/data/GSC/speech_commands_v0.02/backward/c50f55b8_nohash_7.wav,c50f55b8_nohash_7.wav,c50f55b8,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/c50f55b8_nohash_7.wav
1267,1267,/mnt/data/GSC/speech_commands_v0.02/backward/c50f55b8_nohash_8.wav,c50f55b8_nohash_8.wav,c50f55b8,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/c50f55b8_nohash_8.wav
1268,1268,/mnt/data/GSC/speech_commands_v0.02/backward/c50f55b8_nohash_9.wav,c50f55b8_nohash_9.wav,c50f55b8,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/c50f55b8_nohash_9.wav
1284,1284,/mnt/data/GSC/speech_commands_v0.02/backward/c9b5ff26_nohash_0.wav,c9b5ff26_nohash_0.wav,c9b5ff26,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/c9b5ff26_nohash_0.wav
1285,1285,/mnt/data/GSC/speech_commands_v0.02/backward/c9b5ff26_nohash_1.wav,c9b5ff26_nohash_1.wav,c9b5ff26,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/c9b5ff26_nohash_1.wav
1286,1286,/mnt/data/GSC/speech_commands_v0.02/backward/c9b5ff26_nohash_2.wav,c9b5ff26_nohash_2.wav,c9b5ff26,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/c9b5ff26_nohash_2.wav
1287,1287,/mnt/data/GSC/speech_commands_v0.02/backward/c9b5ff26_nohash_3.wav,c9b5ff26_nohash_3.wav,c9b5ff26,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/c9b5ff26_nohash_3.wav
1288,1288,/mnt/data/GSC/speech_commands_v0.02/backward/c9b5ff26_nohash_4.wav,c9b5ff26_nohash_4.wav,c9b5ff26,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/c9b5ff26_nohash_4.wav
1440,1440,/mnt/data/GSC/speech_commands_v0.02/backward/e3e0f145_nohash_0.wav,e3e0f145_nohash_0.wav,e3e0f145,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/e3e0f145_nohash_0.wav
1441,1441,/mnt/data/GSC/speech_commands_v0.02/backward/e3e0f145_nohash_1.wav,e3e0f145_nohash_1.wav,e3e0f145,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/e3e0f145_nohash_1.wav
1442,1442,/mnt/data/GSC/speech_commands_v0.02/backward/e3e0f145_nohash_2.wav,e3e0f145_nohash_2.wav,e3e0f145,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/e3e0f145_nohash_2.wav
1443,1443,/mnt/data/GSC/speech_commands_v0.02/backward/e3e0f145_nohash_3.wav,e3e0f145_nohash_3.wav,e3e0f145,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/e3e0f145_nohash_3.wav
1444,1444,/mnt/data/GSC/speech_commands_v0.02/backward/e3e0f145_nohash_4.wav,e3e0f145_nohash_4.wav,e3e0f145,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/e3e0f145_nohash_4.wav
1495,1495,/mnt/data/GSC/speech_commands_v0.02/backward/eda072b5_nohash_0.wav,eda072b5_nohash_0.wav,eda072b5,backward,1,16000,8173,0.5108125,/mnt/data/GSC/normalized-dataset/backward/eda072b5_nohash_0.wav
1501,1501,/mnt/data/GSC/speech_commands_v0.02/backward/eeaf97c3_nohash_0.wav,eeaf97c3_nohash_0.wav,eeaf97c3,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/eeaf97c3_nohash_0.wav
1502,1502,/mnt/data/GSC/speech_commands_v0.02/backward/eeaf97c3_nohash_1.wav,eeaf97c3_nohash_1.wav,eeaf97c3,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/eeaf97c3_nohash_1.wav
1503,1503,/mnt/data/GSC/speech_commands_v0.02/backward/eeaf97c3_nohash_2.wav,eeaf97c3_nohash_2.wav,eeaf97c3,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/eeaf97c3_nohash_2.wav
1504,1504,/mnt/data/GSC/speech_commands_v0.02/backward/eeaf97c3_nohash_3.wav,eeaf97c3_nohash_3.wav,eeaf97c3,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/eeaf97c3_nohash_3.wav
1505,1505,/mnt/data/GSC/speech_commands_v0.02/backward/eeaf97c3_nohash_4.wav,eeaf97c3_nohash_4.wav,eeaf97c3,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/eeaf97c3_nohash_4.wav
1550,1550,/mnt/data/GSC/speech_commands_v0.02/backward/f2e59fea_nohash_0.wav,f2e59fea_nohash_0.wav,f2e59fea,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/f2e59fea_nohash_0.wav
1551,1551,/mnt/data/GSC/speech_commands_v0.02/backward/f2e59fea_nohash_1.wav,f2e59fea_nohash_1.wav,f2e59fea,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/f2e59fea_nohash_1.wav
1552,1552,/mnt/data/GSC/speech_commands_v0.02/backward/f2e59fea_nohash_2.wav,f2e59fea_nohash_2.wav,f2e59fea,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/f2e59fea_nohash_2.wav
1553,1553,/mnt/data/GSC/speech_commands_v0.02/backward/f2e59fea_nohash_3.wav,f2e59fea_nohash_3.wav,f2e59fea,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/f2e59fea_nohash_3.wav
1554,1554,/mnt/data/GSC/speech_commands_v0.02/backward/f2e59fea_nohash_4.wav,f2e59fea_nohash_4.wav,f2e59fea,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/f2e59fea_nohash_4.wav
1555,1555,/mnt/data/GSC/speech_commands_v0.02/backward/f2e9b610_nohash_0.wav,f2e9b610_nohash_0.wav,f2e9b610,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/f2e9b610_nohash_0.wav
1556,1556,/mnt/data/GSC/speech_commands_v0.02/backward/f2e9b610_nohash_1.wav,f2e9b610_nohash_1.wav,f2e9b610,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/f2e9b610_nohash_1.wav
1557,1557,/mnt/data/GSC/speech_commands_v0.02/backward/f2e9b610_nohash_2.wav,f2e9b610_nohash_2.wav,f2e9b610,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/f2e9b610_nohash_2.wav
1558,1558,/mnt/data/GSC/speech_commands_v0.02/backward/f2e9b610_nohash_3.wav,f2e9b610_nohash_3.wav,f2e9b610,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/f2e9b610_nohash_3.wav
1559,1559,/mnt/data/GSC/speech_commands_v0.02/backward/f2e9b610_nohash_4.wav,f2e9b610_nohash_4.wav,f2e9b610,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/f2e9b610_nohash_4.wav
1560,1560,/mnt/data/GSC/speech_commands_v0.02/backward/f2f0d244_nohash_0.wav,f2f0d244_nohash_0.wav,f2f0d244,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/f2f0d244_nohash_0.wav
1561,1561,/mnt/data/GSC/speech_commands_v0.02/backward/f2f0d244_nohash_1.wav,f2f0d244_nohash_1.wav,f2f0d244,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/f2f0d244_nohash_1.wav
1562,1562,/mnt/data/GSC/speech_commands_v0.02/backward/f2f0d244_nohash_2.wav,f2f0d244_nohash_2.wav,f2f0d244,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/f2f0d244_nohash_2.wav
1563,1563,/mnt/data/GSC/speech_commands_v0.02/backward/f2f0d244_nohash_3.wav,f2f0d244_nohash_3.wav,f2f0d244,backward,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/backward/f2f0d244_nohash_3.wav
1673,1673,/mnt/data/GSC/speech_commands_v0.02/bed/0135f3f2_nohash_0.wav,0135f3f2_nohash_0.wav,0135f3f2,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/0135f3f2_nohash_0.wav
1685,1685,/mnt/data/GSC/speech_commands_v0.02/bed/026290a7_nohash_0.wav,026290a7_nohash_0.wav,026290a7,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/026290a7_nohash_0.wav
1697,1697,/mnt/data/GSC/speech_commands_v0.02/bed/0474c92a_nohash_0.wav,0474c92a_nohash_0.wav,0474c92a,bed,1,16000,12971,0.8106875,/mnt/data/GSC/normalized-dataset/bed/0474c92a_nohash_0.wav
1698,1698,/mnt/data/GSC/speech_commands_v0.02/bed/0474c92a_nohash_1.wav,0474c92a_nohash_1.wav,0474c92a,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/0474c92a_nohash_1.wav
1712,1712,/mnt/data/GSC/speech_commands_v0.02/bed/07089da9_nohash_0.wav,07089da9_nohash_0.wav,07089da9,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/07089da9_nohash_0.wav
1718,1718,/mnt/data/GSC/speech_commands_v0.02/bed/07c5129e_nohash_0.wav,07c5129e_nohash_0.wav,07c5129e,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/07c5129e_nohash_0.wav
1724,1724,/mnt/data/GSC/speech_commands_v0.02/bed/09ddc105_nohash_0.wav,09ddc105_nohash_0.wav,09ddc105,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/09ddc105_nohash_0.wav
1725,1725,/mnt/data/GSC/speech_commands_v0.02/bed/09ddc105_nohash_1.wav,09ddc105_nohash_1.wav,09ddc105,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/09ddc105_nohash_1.wav
1757,1757,/mnt/data/GSC/speech_commands_v0.02/bed/0fc57d61_nohash_0.wav,0fc57d61_nohash_0.wav,0fc57d61,bed,1,16000,9659,0.6036875,/mnt/data/GSC/normalized-dataset/bed/0fc57d61_nohash_0.wav
1772,1772,/mnt/data/GSC/speech_commands_v0.02/bed/11a022ba_nohash_0.wav,11a022ba_nohash_0.wav,11a022ba,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/11a022ba_nohash_0.wav
1777,1777,/mnt/data/GSC/speech_commands_v0.02/bed/129c7d8d_nohash_0.wav,129c7d8d_nohash_0.wav,129c7d8d,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/129c7d8d_nohash_0.wav
1780,1780,/mnt/data/GSC/speech_commands_v0.02/bed/1365dd89_nohash_0.wav,1365dd89_nohash_0.wav,1365dd89,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/1365dd89_nohash_0.wav
1781,1781,/mnt/data/GSC/speech_commands_v0.02/bed/1365dd89_nohash_1.wav,1365dd89_nohash_1.wav,1365dd89,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/1365dd89_nohash_1.wav
1793,1793,/mnt/data/GSC/speech_commands_v0.02/bed/14df1e28_nohash_0.wav,14df1e28_nohash_0.wav,14df1e28,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/14df1e28_nohash_0.wav
1801,1801,/mnt/data/GSC/speech_commands_v0.02/bed/1657c9fa_nohash_0.wav,1657c9fa_nohash_0.wav,1657c9fa,bed,1,16000,14861,0.9288125,/mnt/data/GSC/normalized-dataset/bed/1657c9fa_nohash_0.wav
1827,1827,/mnt/data/GSC/speech_commands_v0.02/bed/189cbabe_nohash_0.wav,189cbabe_nohash_0.wav,189cbabe,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/189cbabe_nohash_0.wav
1841,1841,/mnt/data/GSC/speech_commands_v0.02/bed/195c120a_nohash_0.wav,195c120a_nohash_0.wav,195c120a,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/195c120a_nohash_0.wav
1862,1862,/mnt/data/GSC/speech_commands_v0.02/bed/1a673010_nohash_0.wav,1a673010_nohash_0.wav,1a673010,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/1a673010_nohash_0.wav
1876,1876,/mnt/data/GSC/speech_commands_v0.02/bed/1b63157b_nohash_0.wav,1b63157b_nohash_0.wav,1b63157b,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/1b63157b_nohash_0.wav
1880,1880,/mnt/data/GSC/speech_commands_v0.02/bed/1bb6ed89_nohash_0.wav,1bb6ed89_nohash_0.wav,1bb6ed89,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/1bb6ed89_nohash_0.wav
1881,1881,/mnt/data/GSC/speech_commands_v0.02/bed/1bb6ed89_nohash_1.wav,1bb6ed89_nohash_1.wav,1bb6ed89,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/1bb6ed89_nohash_1.wav
1889,1889,/mnt/data/GSC/speech_commands_v0.02/bed/1d1fe0a0_nohash_0.wav,1d1fe0a0_nohash_0.wav,1d1fe0a0,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/1d1fe0a0_nohash_0.wav
1890,1890,/mnt/data/GSC/speech_commands_v0.02/bed/1dc86f91_nohash_0.wav,1dc86f91_nohash_0.wav,1dc86f91,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/1dc86f91_nohash_0.wav
1902,1902,/mnt/data/GSC/speech_commands_v0.02/bed/1ed557b9_nohash_0.wav,1ed557b9_nohash_0.wav,1ed557b9,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/1ed557b9_nohash_0.wav
1917,1917,/mnt/data/GSC/speech_commands_v0.02/bed/21cbe292_nohash_0.wav,21cbe292_nohash_0.wav,21cbe292,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/21cbe292_nohash_0.wav
1925,1925,/mnt/data/GSC/speech_commands_v0.02/bed/238c112c_nohash_0.wav,238c112c_nohash_0.wav,238c112c,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/238c112c_nohash_0.wav
1926,1926,/mnt/data/GSC/speech_commands_v0.02/bed/23abe1c9_nohash_0.wav,23abe1c9_nohash_0.wav,23abe1c9,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/23abe1c9_nohash_0.wav
1927,1927,/mnt/data/GSC/speech_commands_v0.02/bed/23ad12d8_nohash_0.wav,23ad12d8_nohash_0.wav,23ad12d8,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/23ad12d8_nohash_0.wav
1961,1961,/mnt/data/GSC/speech_commands_v0.02/bed/28497c5b_nohash_0.wav,28497c5b_nohash_0.wav,28497c5b,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/28497c5b_nohash_0.wav
1962,1962,/mnt/data/GSC/speech_commands_v0.02/bed/28612180_nohash_0.wav,28612180_nohash_0.wav,28612180,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/28612180_nohash_0.wav
1963,1963,/mnt/data/GSC/speech_commands_v0.02/bed/28612180_nohash_1.wav,28612180_nohash_1.wav,28612180,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/28612180_nohash_1.wav
1964,1964,/mnt/data/GSC/speech_commands_v0.02/bed/28612180_nohash_2.wav,28612180_nohash_2.wav,28612180,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/28612180_nohash_2.wav
1968,1968,/mnt/data/GSC/speech_commands_v0.02/bed/28ef2a01_nohash_0.wav,28ef2a01_nohash_0.wav,28ef2a01,bed,1,16000,13654,0.853375,/mnt/data/GSC/normalized-dataset/bed/28ef2a01_nohash_0.wav
1987,1987,/mnt/data/GSC/speech_commands_v0.02/bed/2bfe70ef_nohash_0.wav,2bfe70ef_nohash_0.wav,2bfe70ef,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/2bfe70ef_nohash_0.wav
2001,2001,/mnt/data/GSC/speech_commands_v0.02/bed/2da58b32_nohash_0.wav,2da58b32_nohash_0.wav,2da58b32,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/2da58b32_nohash_0.wav
2006,2006,/mnt/data/GSC/speech_commands_v0.02/bed/2f0ce4d9_nohash_0.wav,2f0ce4d9_nohash_0.wav,2f0ce4d9,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/2f0ce4d9_nohash_0.wav
2024,2024,/mnt/data/GSC/speech_commands_v0.02/bed/31270cb2_nohash_0.wav,31270cb2_nohash_0.wav,31270cb2,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/31270cb2_nohash_0.wav
2025,2025,/mnt/data/GSC/speech_commands_v0.02/bed/31270cb2_nohash_1.wav,31270cb2_nohash_1.wav,31270cb2,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/31270cb2_nohash_1.wav
2026,2026,/mnt/data/GSC/speech_commands_v0.02/bed/312d6d81_nohash_0.wav,312d6d81_nohash_0.wav,312d6d81,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/312d6d81_nohash_0.wav
2066,2066,/mnt/data/GSC/speech_commands_v0.02/bed/365531e2_nohash_0.wav,365531e2_nohash_0.wav,365531e2,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/365531e2_nohash_0.wav
2067,2067,/mnt/data/GSC/speech_commands_v0.02/bed/365908bd_nohash_0.wav,365908bd_nohash_0.wav,365908bd,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/365908bd_nohash_0.wav
2093,2093,/mnt/data/GSC/speech_commands_v0.02/bed/3bb68054_nohash_0.wav,3bb68054_nohash_0.wav,3bb68054,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/3bb68054_nohash_0.wav
2105,2105,/mnt/data/GSC/speech_commands_v0.02/bed/3d53244b_nohash_0.wav,3d53244b_nohash_0.wav,3d53244b,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/3d53244b_nohash_0.wav
2140,2140,/mnt/data/GSC/speech_commands_v0.02/bed/41474817_nohash_0.wav,41474817_nohash_0.wav,41474817,bed,1,16000,14861,0.9288125,/mnt/data/GSC/normalized-dataset/bed/41474817_nohash_0.wav
2162,2162,/mnt/data/GSC/speech_commands_v0.02/bed/44260689_nohash_0.wav,44260689_nohash_0.wav,44260689,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/44260689_nohash_0.wav
2166,2166,/mnt/data/GSC/speech_commands_v0.02/bed/44e9d8d2_nohash_0.wav,44e9d8d2_nohash_0.wav,44e9d8d2,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/44e9d8d2_nohash_0.wav
2168,2168,/mnt/data/GSC/speech_commands_v0.02/bed/460f2bad_nohash_0.wav,460f2bad_nohash_0.wav,460f2bad,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/460f2bad_nohash_0.wav
2176,2176,/mnt/data/GSC/speech_commands_v0.02/bed/472b8045_nohash_0.wav,472b8045_nohash_0.wav,472b8045,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/472b8045_nohash_0.wav
2182,2182,/mnt/data/GSC/speech_commands_v0.02/bed/47d01978_nohash_0.wav,47d01978_nohash_0.wav,47d01978,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/47d01978_nohash_0.wav
2221,2221,/mnt/data/GSC/speech_commands_v0.02/bed/4c7c95de_nohash_0.wav,4c7c95de_nohash_0.wav,4c7c95de,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/4c7c95de_nohash_0.wav
2222,2222,/mnt/data/GSC/speech_commands_v0.02/bed/4c7c95de_nohash_1.wav,4c7c95de_nohash_1.wav,4c7c95de,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/4c7c95de_nohash_1.wav
2249,2249,/mnt/data/GSC/speech_commands_v0.02/bed/50ed8a7b_nohash_0.wav,50ed8a7b_nohash_0.wav,50ed8a7b,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/50ed8a7b_nohash_0.wav
2253,2253,/mnt/data/GSC/speech_commands_v0.02/bed/5165cf0a_nohash_0.wav,5165cf0a_nohash_0.wav,5165cf0a,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/5165cf0a_nohash_0.wav
2255,2255,/mnt/data/GSC/speech_commands_v0.02/bed/518588b6_nohash_0.wav,518588b6_nohash_0.wav,518588b6,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/518588b6_nohash_0.wav
2256,2256,/mnt/data/GSC/speech_commands_v0.02/bed/518588b6_nohash_1.wav,518588b6_nohash_1.wav,518588b6,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/518588b6_nohash_1.wav
2257,2257,/mnt/data/GSC/speech_commands_v0.02/bed/518588b6_nohash_2.wav,518588b6_nohash_2.wav,518588b6,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/518588b6_nohash_2.wav
2303,2303,/mnt/data/GSC/speech_commands_v0.02/bed/578d3efb_nohash_0.wav,578d3efb_nohash_0.wav,578d3efb,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/578d3efb_nohash_0.wav
2330,2330,/mnt/data/GSC/speech_commands_v0.02/bed/5b1db3ee_nohash_0.wav,5b1db3ee_nohash_0.wav,5b1db3ee,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/5b1db3ee_nohash_0.wav
2331,2331,/mnt/data/GSC/speech_commands_v0.02/bed/5b1db3ee_nohash_1.wav,5b1db3ee_nohash_1.wav,5b1db3ee,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/5b1db3ee_nohash_1.wav
2332,2332,/mnt/data/GSC/speech_commands_v0.02/bed/5b1db3ee_nohash_2.wav,5b1db3ee_nohash_2.wav,5b1db3ee,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/5b1db3ee_nohash_2.wav
2333,2333,/mnt/data/GSC/speech_commands_v0.02/bed/5b1db3ee_nohash_3.wav,5b1db3ee_nohash_3.wav,5b1db3ee,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/5b1db3ee_nohash_3.wav
2334,2334,/mnt/data/GSC/speech_commands_v0.02/bed/5b1db3ee_nohash_4.wav,5b1db3ee_nohash_4.wav,5b1db3ee,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/5b1db3ee_nohash_4.wav
2337,2337,/mnt/data/GSC/speech_commands_v0.02/bed/5ba724a7_nohash_0.wav,5ba724a7_nohash_0.wav,5ba724a7,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/5ba724a7_nohash_0.wav
2338,2338,/mnt/data/GSC/speech_commands_v0.02/bed/5ba724a7_nohash_1.wav,5ba724a7_nohash_1.wav,5ba724a7,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/5ba724a7_nohash_1.wav
2355,2355,/mnt/data/GSC/speech_commands_v0.02/bed/5f8e50a0_nohash_0.wav,5f8e50a0_nohash_0.wav,5f8e50a0,bed,1,16000,16000,1.0,/mnt/data/GSC/normalized-dataset/bed/5f8e50a0_nohash_0.wav
